122,ilot 16 a zac ravezies,sans
121,hangar 15 - lots 1 et 2,sans
121,rue castillon,sans
121,et 26 rue sainte colombe,sans
121,rue mazarin,sans
120,"quai des queyries, 1 rue de serr",sans
120,rue de solférino,sans
120,impasse des minimettes,sans
120,rue adrien baysselance,sans
120,quai des chartrons face au n° 20,sans
119,rue bayssac,sans
119,promenade des forges,sans
119,87 rue sainte catherine,sans
118,cours d'alsace lorraine,sans
118,rue de la maison daurade,sans
118,"rue du professeur lannelongue, bd alfred daney",avec
117,"cours georges clemenceau,65-69 cours intendance",sans
117,rue cazemajor,sans
117,rue gabriel frizeau,sans
116,"cours alsace et lorraine, 13-15 rue sainte colombe",sans
116,boulevard antoine gauthier,sans
116,rue grassi,sans
115,13 bis rue du serpolet,sans
115,rue martignac,sans
114,rue eugene leroy,sans
114,rue saint macaire et,sans
113,cours de l' intendance,sans
113,rue gratiolet,sans
113,cours lucien faure et rue de canis,sans
113,rue de rivière,sans
113,rue jean hameau,sans
113,rue belleville,sans
113,avenue du général leclerc,sans
112,allée du corail - ilot 8.2b - armagnac,sans
111,avenue lucien faure  bat f 2,sans
111,rue bernard adour,sans
111,rue de la faiencerie et rue lucien faure,sans
110,rue guillaume leblanc,sans
110,rue marceline desbordes-valmore,sans
110,rue de lacanau,sans
110,rue d ornano,sans
110,quai de la grave,sans
110,bat c 17 rue ravez,sans
110,rue louis mie,sans
110,place des vignes,sans
110,41 cours de l'intendance,sans
110,av alienor d'aqutaine,sans
110,rue castéja,sans
109,rue rené cassin,sans
108,rue du professeur calmette,sans
108,rue jules dugas,sans
108,rue michel montaigne,sans
106,rue de montesquieu,sans
106,av du marechal de lattre de tassigny,sans
106,a 9 rue lhote,sans
106,rue marc sangnier,sans
106,rue louis de foix,sans
105,rue reinette,sans
105,rue de belleville,sans
105,"rue de pessac, angle rue de ségur",sans
104,cours de la libération,sans
104,parc bordelais,sans
104,rue de la course,sans
104,rue pelleport,sans
104,rue pierre loti,sans
103,a 311 cours marechal gallieni,sans
103,place gambetta/rue de la vieille tour,sans
102,rue françois de sourdis,sans
102,rue gambetta,avec
102,cours balguerie stuttenberg /av l.faure,sans
101,hangar 17 - lot 2,sans
101,rue blanqui / cours dupré de saint maur,sans
100,37 rue joseph faure,sans
100,rue du grand rabbin cohen,sans
100,15 rue du quai bourgeois,sans
100,rue garat-5o cours de marne,sans
100,rue de brach,sans
100,"cours d'albret, jardin de la mairie",sans
100,chemin de labarde,sans
100,a 31 rue de cheverus,sans
100,a 184 rue d ornano,sans
100,63 rue charles chaumet,sans
100,rue bouthier,sans
100,rue cadrouin,sans
100,rue francis delobelle,sans
100,av des trois cardinaux,sans
100,rue des hollandais et cours du quebec,sans
100,"cité leydet, 219 cours de la somme",avec
100,"et 35, boulevard albert 1er",sans
99,lot a2 bât b5 - quai de brazza,sans
99,boulevard jean jacques bosc,sans
99,place andre donis,sans
99,rue du palais de l'ombrière,sans
99,rue du temps passe,sans
99,allee raymond jean dupouy,sans
98,avenue alsace lorraine,sans
98,rue sansas,sans
98,rue du haut queyron,sans
97,rue vilaris,sans
97,cours george clemenceau,sans
96,rue ligier,sans
96,rue des lauriers,sans
96,rues pierre trebod et robert schuman,sans
95,"rue georges bonnac, rue du chateau d'eau",sans
95,allee des pins,sans
95,"rue de ruat,69 rue des trois conils",sans
95,batiment g8 - rue lucien faure,sans
95,rue montesquieu,avec
95,rue vital mareille,sans
95,rue des boucheries et rue reinière,sans
95,quai de brazza - ilôt a7,sans
95,allee de tourny,sans
95,rue reignier,sans
94,allée d'orléans - allée de munich,sans
94,bd albert 1er,sans
93,rue du puits descujols,sans
93,rue raymond poincaré,sans
93,rue frere,sans
92,rue catherine et william booth,sans
92,rue de leybardie,sans
92,rue billaudel,sans
91,rue de belfort,sans
91,rue de l'ecole,sans
91,rue condillac,sans
91,hangar 18 - lot 20,sans
91,rue general de larminat  ilot ornano,sans
91,rue du docteur gabriel pery,sans
90,29 rue sainte marie,sans
90,hangar 18 - lot 7,sans
90,a 158 avenue louis barthou,sans
90,-12 place des capucins,sans
90,rue du sablonat,sans
90,rue des acacias,sans
90,rue de pauillac et 18 a 26 rue de soulac,sans
90,et 11 rue margaux,sans
90,rue de seze,avec
90,rue laporte,sans
90,rue de begles et 20 cours de l'yser,sans
90,rue lajaunie,sans
90,rue sainte cecile,sans
90,rue corps franc pomies,sans
90,3 allee de chartres,sans
90,rue cambon,sans
90,rue des fossés,sans
89,local 7,sans
88,rue fourteau,sans
88,rue des etuves,sans
88,bassin a flots n°2 quai ouest,sans
88,hangar 18 - lot 3,sans
88,"et 26, rue paul mamert",sans
88,et 4 rue des faussets,sans
88,"89 rue du jardin public, 1 à 3 paul verlaine",sans
88,residence marly 25 rue fragonnard,sans
87,impasse faye,sans
87,hangar 16 - lot 3,sans
86,"rue gal de larminat, 48 rue joseph abria",sans
86,rue des trois conils/ impasse saint projet,sans
86,rue grateloup - cours de l'argonne,sans
85,boulevard albert brandenburg,sans
85,cours du m2doc,sans
85,cours le rouzic,sans
85,rue andre darbon,sans
84,rue masson,sans
84,rue des frères portman,sans
84,hangar 16 - lot 5,sans
84,hangar 16 - lot 7,sans
84,113 rue sainte catherine,sans
84,"et 79, rue furtado",sans
84,rue emile gentil,sans
83,213 cours de la marne,sans
83,rue pomme d or,sans
83,rue sauteyron,sans
82,rue des frères bonie,sans
82,hangar 16 - lot 8,sans
82,quai louis xviii  et 6 rue lafayette,sans
81,rue poquelin moliere,sans
80,rue prunier/ 1 rue pierre chareau,sans
80,rue de tivoli et 5 rue labottière,sans
80,rue sablonat,sans
80,rue de ladous,sans
80,a17 rue condillac,sans
80,rue monthyon,sans
80,rue du fort louis,sans
80,boulevard georges pompidou,sans
80,rue robert charazac,sans
80,rue du commandant hautreux,sans
80,rue du professeur vezes,sans
80,rue de la passerelle,sans
80,rue camille claudel,sans
80,rue minvielle,sans
80,allee listrac,sans
80,"rue casteja, 21 rue du palais gallien",sans
80,"immeuble master club, rue du prof dangeard",sans
80,rue colbert,sans
80,16 quai louis xviii,sans
80,rue camille saint saens,sans
80,rue dasvin,sans
80,rue mautrec,sans
80,rue des sablières,sans
80,rue labottiere,sans
80,rue des treuils,sans
78,rue du jardin public,avec
78,rue saint simeon,sans
78,bordeaux plaza ii place ravezie,sans
78,rue du professeur andre lavignolle,sans
78,rue jean descas,sans
77,rue bigot,sans
77,rues nicot et lecocq,sans
77,143 cours dupre de saint maur,sans
77,rue deveaux,sans
76,rue de la liberte,sans
76,rue poitevin,sans
76,rue garat,sans
76,rue fr de sourdis et avenue general de larminat,sans
76,rue saint catherine/rue des piliers de tutelle,sans
76,rue lucien faure angle quai lawton,sans
76,place de la victoire,avec
76,route de saget,sans
75,bd antoine gautier,sans
75,rue guiraude,sans
75,a 13 rue tastet,sans
74,pl de la ferme de richemont,sans
74,"rue jean renaud dandicolle,14 rue peugue",sans
74,rue carton,avec
74,rue belle etoile,sans
74,rue saige,sans
73,place bir hakeim,sans
72,rue alfred smith,sans
72,rue du père louis jabrun,sans
72,"quai de queyries, rues gust carde et jp alaux",sans
72,cours du maréchal foch,sans
72,rue saint francois/34 rue des menuts,sans
72,rue raymond lavigne,sans
72,et 57  rue du tauzin,sans
72,boulevard joliot-curie,sans
71,hangar 19 - lots 4 et 5,sans
71,"rue furtado,",sans
70,rue de doumerc,sans
70,quai du maroc et rue de gironde,sans
70,rue devaux,sans
70,rue pomme d'or,sans
70,avenue du general de gaulle,sans
70,10 quai richelieu,sans
70,"et 45, place gambetta",sans
69,"et 149, cours de la marne",sans
69,place de stalingrad,sans
69,rue d'arlac,sans
69,237 rue d'ornano,sans
69,lot a2 bât b4 - quai de brazza,sans
68,boulevard jean-jacques bosc,sans
68,"cours balguerie stuttenberg, rue lucien faure",sans
67,boulevard du président franklin roosevelt,sans
66,a 23 quai de paludate,sans
66,rue goya,sans
66,rue henri expert,sans
66,rue lafontaine,sans
66,rue manon cormier,sans
66,15 cours portal,sans
65,rue robert schuman/place de l europe,sans
65,angle rues de pessac et de budos,sans
64,cours journu auber,avec
64,rue des freres portman,sans
64,rue lafaurie monbadon,sans
64,cours des aubiers,sans
63,rue beck,sans
63,rue de tresses,sans
63,rue nancel pénard,sans
63,-22 quai richelieu,sans
63,rue saint vincent de paul,sans
63,centre commercant ginko - ecoquartier du lac,sans
63,-78 avenue thiers,sans
62,avenue saint amand,sans
62,a terrasse du front du medoc,sans
61,57 rue jules ferry,sans
61,rue gaspard philippe,sans
61,quai du senegal et quai de bacalan,sans
60,rue des faures,avec
60,rue saint francois,sans
60,rue du noviciat,sans
60,rue roger mirassou,sans
60,rue de deyme,sans
60,saumenude,sans
60,place de la fermede richemont,sans
60,avenue du golf,sans
60,place ginette neveu,sans
60,a 15 cours alsace et lorraine,sans
60,rue de segur,sans
60,rue bougainville lot 15  zi alfred daney,sans
59,rue de beziers,sans
59,rue pere louis de jabrun (niveau -1 ),sans
59,cours clémenceau,sans
59,rue elisée reclus,sans
58,a 31 rue sainte catherine,sans
58,rue montbazon,sans
58,angle rue bernard adour et solle,sans
58,a 24 cite reinette,sans
58,rue des 3 conils,sans
58,rue jean burguet,sans
58,cours d'alsace  lorraine,sans
58,. cours du chapeau rouge,sans
57,hangar 17 - lot 7,sans
57,rue de gravelotte,sans
57,rue du couvent,sans
57,quai de queyries - ilot b - bâtiment b3,sans
56,allees d orleans,sans
56,rue de lalande,sans
56,rue du professeur andré lavignolle,sans
55,rue costedoat,sans
55,cours balguerie stuttenberg et rue du c,sans
55,rue des étrangers,sans
54,rue beaubadat,sans
54,rue d'alembert,sans
54,place  des cedres,sans
54,rue des rempart,sans
52,a 71 rue anatole france,sans
52,rue jean renaud dandicolle,sans
52,rue de la tour de gassies,sans
52,quai de brienne et rue de louisiane,sans
51,impasse saint jean,sans
51,rue du noviciat,avec
50,bould jean jacques bosc,sans
50,crs saint louis,sans
50,a 50 cours du medoc,sans
50,av marechal de lattre de tassigny et rue g le,sans
50,a 64 rue joseph abria,sans
50,rue foy,sans
50,zac berge du lac - avenue marcel dassault,sans
50,rue de ségur,sans
50,place de casablanca,sans
50,rue jacques camille paris,sans
50,cours tournon,sans
50,61 rue de saget,sans
50,place bir hakiem,sans
50,rue maginot,sans
50,"quai des queyries, rue  gustave carde",sans
50,boulevard marechal leclerc,sans
50,rue de ruat,sans
50,enceinte du jardin public - cours de verdun,sans
50,rue camille sauvajeau,sans
50,bd marechal leclerc,sans
50,place armand faulat,sans
50,rue du professeur dangeard,sans
50,rue du commandant cousteau,sans
50,rue saint vincent de paul,avec
50,rue du par sainte catherine,sans
50,"avenue carnot, 171,173 rue du jardin public",sans
50,rue gensan,sans
50,"cours anatole france,fut 95 rue belleville",sans
50,rue judaique-2 rue pierre charron,sans
50,rue de la manutention,sans
50,rue du haut brion,sans
50,rue fort louis,sans
49,rue ducru,sans
49,rue andré maginot,sans
49,"quai de brienne, rue de la louisiane",sans
49,rue  charles durand,sans
49,rue premeynard _,sans
49,41 rue paul verlaine,sans
49,rue turenne,sans
48,rue sainte eugenie,sans
48,rue esprit des lois,avec
48,mail des bordelais/promenade du lac,sans
48,32 rue du mirail,sans
48,hangar 17 - lot 15,sans
48,hangar 17 - lot 14,sans
48,"et 66, cours de l'intendance",sans
48,quai louis  xviii,sans
47,rue kleber et 13 passage brémontier,sans
47,rue des  trois conils,sans
47,rue des allamandiers,sans
47,place jeau jaures,sans
47,37 rue sainte catherine,sans
47,rue colette,sans
47,"bassin a flots n°1, quai armand lalande",sans
47,rue saint joseph,sans
47,rue de l'observance et 19 rue hugla,sans
46,rue de chateauneuf,sans
46,rue ferdinand philippart,sans
46,70 rue sainte catherine,sans
46,rue malbec / 232 cours de l'yser,sans
46,loge n° 121,sans
46,rue dubourdieu,avec
46,rue mauriac,sans
46,rue repond,sans
46,hangar 17 - lot e,sans
46,"rue peyronnet, rue de tauzia",sans
45,hangar 18 - lot 19,sans
45,rue albert pitres,sans
45,rue villedieu,sans
45,place des martyrs de la résistance,sans
45,rue charles lamoureux,sans
45,rue montmejan,sans
45,rue michelet,sans
45,"place tartas, 160 rue judaique",sans
45,rue du docteur finlay,sans
45,rue sainte therese,sans
45,boulevard jean jacqus bosc,sans
45,cours d'alsace - lorraine,sans
44,impasse sainte catherine,sans
44,hangar 15 - lot 4,sans
44,rue dupaty,sans
44,rue cazenave,sans
44,rue abbe de l'epee,avec
44,rue de l'eglise saint augustin,sans
43,rue blanc dutrouilh,sans
43,allee de la pacific,sans
43,"rue sainte colombe, 2 bis rue buhan",sans
43,loge n°1 158,sans
43,rue de la boëtie,sans
43,rue de la porte de dijeaux,sans
42,13bis rue du serpolet,sans
42,rue vieillard,sans
42,place camille juillan,sans
42,25 rue mably,sans
42,rue edmond rostand,sans
42,avenue docteur schinazi,sans
41,rue calve,sans
41,hangar 16 - lot 4,sans
41,rue morton,sans
40,rue fernand audeguil,sans
40,rue clare,sans
40,tour 3 - 74 rue g. bonnac,sans
40,rue jean pierre marie bouron,sans
40,rue de madere,sans
40,et 6 bis rue du temple,sans
40,chemin pomerol,sans
40,rue des piliers de tutelles,sans
40,hangar 17 - lot 12,sans
40,"et 20, passage de la galerie bordelaises",sans
40,rue theresa cabarus,sans
40,rue de la  bechade,avec
40,rue gendreau,sans
40,rue docteur charles nancel penard,sans
40,place martyrs de la resistance,sans
40,rue de bègles,sans
40,rue des freres bonnie,sans
40,rue du general du cheyron,sans
40,et 59 rue léonce motelay,sans
40,avenue des 3 cardinaux,sans
40,rue andre dumercq,sans
40,rue professeur lavignolle,sans
40,boulevard jeanjacques bosc,sans
40,avenue poincaré,sans
40,rue du portail,sans
40,"et 3, allées de chartres",sans
40,quai de monnaie,sans
40,rue du petit cardinal,sans
40,place bir - hakeim,sans
40,allée balzac,sans
40,rue jean odin ( ex  henri  collignon ),sans
40,cours de l yser,sans
40,rue pierre duhem,sans
39,7 route de toulouse,sans
39,rue saint françois,sans
39,rue camille gogard,sans
39,rue du professeur lavignolle,sans
39,hangar 17 - lot 15 quai de bacalan,sans
39,avenue de la  republique,sans
39,loges n° 122,sans
38,cours du maréchal gallieni,sans
38,loge n° 106,sans
38,hangar 18 - lot 17,sans
38,place  pierre renaudel,sans
38,place rodesse,sans
38,rue du temps passé,sans
38,passage sarget,sans
38,hangar 18 - lot 15,sans
37,rue georges mandel,sans
37,rue franklin,avec
37,rue des allamendiers,sans
37,hangar 15 - lot 3,sans
37,rue bouffard,avec
36,avenue ares,sans
36,loge n° 149,sans
36,rue emile duploye,sans
36,rue monsarrat,sans
36,place charles gruet,sans
36,rue rigoulet,sans
35,rue du pas saint george,sans
35,hangar 18 lot 1 bis,sans
35,rue courbin,sans
35,impasse traversanne,sans
35,rue charles monselet,sans
35,et 27 impasse des tanneries,sans
35,rue charles tournemire,sans
35,"rue saint sernin, 32 rue edmond michelet,",sans
35,rue lenotre,sans
35,hangar 18 - lot 8,sans
34,rue de lescure,sans
34,avenue raymond poincaré,sans
34,rue heriard-dubreuil,sans
34,95 avenue thiers,sans
34,rue guilhou,sans
34,rue leupold,sans
33,rue emile fourcand,sans
33,rue cancéra,sans
33,rue camille godard et 1 avenue emile counord,sans
33,rue de la porte dijeau,sans
33,cours marc nouaux,sans
32,allées de boutaut,sans
32,hangar 18 - lot 16,sans
32,rue du hâ,sans
32,"b, 86,88, 90, 92 avenue thiers",sans
32,rue leytere,sans
32,avenue du marechal leclerc,sans
31,avenue d eysines,sans
31,rue balguerie stuttenberg,sans
31,rue edmond labasse,sans
31,"rue du cancera, 15 rue du pas saint georges",sans
31,rue de la porte cailhau,avec
30,rue de lurbe,sans
30,bd president franklin roosevelt,sans
30,rue louis braille,sans
30,centre commercial les passagescmk,sans
30,avenue vercingetorix,sans
30,42 avenue emile counord,sans
30,rue pourmann,sans
30,rue mahela,sans
30,rue jj rousseau,sans
30,rue abbe de l epee,sans
30,rue etobon chêbenier,sans
30,rue maubourguet,sans
30,place de la bourse,sans
30,rue charles domercq,avec
30,rue du général larminat,sans
30,rue sarrette,sans
30,boulevard brandenburg,sans
30,rue pierre trebod et 2 rue jean artus,sans
30,rue laseppe,sans
30,rue  maurice druon,sans
30,terrasse du front du medoc,sans
29,boulevard du maréchal leclerc,sans
29,rue du chai de farine,sans
29,rue etienne huyard,sans
29,hangar 17 - lot 13,sans
29,rue de la sau,sans
29,hangar 18 - lot 5,sans
28,rue francis jammes,sans
28,7 quai richelieu,sans
28,rue du docteur albert barraud,avec
28,hangar 18 - lot 2,sans
28,rue suffren,sans
28,cours victor hugo,avec
28,route oscar et jean auriac,sans
28,esplanade charles de gaulle,sans
27,rue ducau,sans
27,rue eugene le roy,avec
27,rue vital-carles,sans
27,"bd president wilson, a/ avenue ch de gaulle",sans
27,rue du moulin rouge,sans
27,rue beck et place d’armagnac,sans
26,rue du grand barail,avec
26,hangar 18 -  lot 14,sans
26,niveau 0,sans
26,place casablanca,sans
26,236 boulevard godard,sans
26,rue de stehelin,avec
25,quai  deschamps,sans
25,"quai de brienne, rue de la louisiane et rue de l'orénoque",sans
25,rue moulinie,sans
25,"rue charles domercq, resid etendard",sans
25,rue de l'eglise,sans
25,rue de saget,sans
25,hangar 17 - lot 1,sans
25,rue edmont michelet,sans
25,rue de condé,sans
25,rue de ayres,sans
25,rue des etables,sans
25,11rue permentade,sans
25,18 rue ferrere,sans
24,allées de chartres,sans
24,loge n° 164bis,sans
24,allée de chartres,sans
24,rue saint siméon,sans
24,place marie brizard,sans
24,rue périnot,sans
24,rue francois mauriac,sans
24,rue anatole france,sans
23,allées d'orléans,sans
23,place duburg,sans
23,avenue pasteur,sans
23,rue toulouse lautrec,sans
23,avenue de saint amand,sans
23,rue desfourniel,sans
23,rue eugène ténot,sans
23,rue des gamins,sans
23,4 et 6 cours de la somme,sans
23,rue du docteur nancel penard,sans
23,rue jean artus,sans
23,62 allee de tourny,sans
23,passage de la galerie bordelaise,sans
22,rue lafiteau,sans
22,rue surson,sans
22,rue solle,sans
22,rue du dr jean vincent,sans
22,loges n° 155 et 156,sans
22,rue pelouse de douet,sans
22,cours du chapeau  rouge,sans
22,rue abbé de l' epée,sans
22,rue kyrie,sans
22,rue dunant,sans
21,rue paulin,sans
21,rue du chateaud'eau,sans
21,rue de saint genes,avec
21,rue capdeville,sans
20,rues edmond michelet/du dr charles nancel pen,sans
20,a 103 cours edouard vaillant,sans
20,rue des ayres,avec
20,rue de la porte cailhau,sans
20,rue du serpolet,sans
20,rue honore tessier,sans
20,rue du cdt arnould,sans
20,rue vergniaud,sans
20,rue de la vieille tour,avec
20,rue castelnau d auros,sans
20,"rue du tondu, 30 rue sainte cécile",sans
20,rue de riviere,sans
20,avenue labarde,sans
20,rue du professeur moreau,sans
20,cite de caulet,sans
20,rue rene roy de clotte,sans
20,rue la motte picquet,sans
20,rue berruer,sans
20,rue des vignerons,sans
20,et 4bis avenue du jeu de paume,sans
20,6 rue brascassat,sans
20,rue du chateau d eau,sans
20,cours de l argonne,sans
20,c avenue d'eysines,sans
20,rue lartigue,sans
19,cours d'alsace-lorraine,sans
19,et 2 quai richelieu,sans
19,rue lafaurie  de monbadon,sans
19,cours de gourgue,sans
19,-376 avenue thiers,sans
19,rue de  l'église de cauderan,sans
19,rue bragard,sans
19,cours d albret,sans
19,rue des queyries . lot 5 . queyries sud,sans
19,rue bentayoux et rue guestier,sans
19,rue d armagnac,sans
19,rue chevalier,sans
19,cous pasteur,sans
19,rue des fours,sans
19,rue sainte-catherine,sans
19,rue jean-jacques rousseau,sans
19,rue camille renouil,sans
19,boulevard alfred daney bassin a flot n°2 quai ouest,sans
19,"rue mably,3 pl des grands hommes",sans
19,cite brulatour,sans
19,rue monadey,sans
19,clairiere des aubiers,sans
19,rue charazac,sans
19,allee haussmann,sans
19,rue de la liberté,sans
19,place canteloup,sans
19,rue de blaye,sans
19,"zac des chartrons,ilot o place des vignes",sans
19,"et 5, rue brascassat",sans
19,place du champ de mars,sans
19,rue balguerie stuttenberg / rue poyenne,sans
19,rue stéhelin,sans
19,rasse general koenig,sans
19,rue de guynemer,sans
19,rue de saigon,sans
19,rue charles nancel penard,sans
19,a 101 cours victor hugo,sans
19,rue prunier,sans
19,cours marechal gallieni,sans
19,rue jenny lepreux et 140/144  e.combes,sans
18,rue lefol,sans
18,rue de pineau,sans
18,rue pasteur,avec
18,place de l'eglise saint-augustin,sans
18,rue géo delvaille,sans
18,rue larmee,sans
18,rue marbotin,sans
18,"cours du médoc, 133 cours journu auber",sans
18,rue esmangard,sans
18,rue abbé de l'epée,sans
18,"rue ch domercq,resid etendard",sans
18,ruedu vélodrome,sans
18,"cours portal, 57 cours de la martinique",sans
18,rue paul louis landes,sans
18,loge n° 160,sans
18,rue du père dieuzaide,sans
18,cours balgurie stuttenberg,sans
18,"cours portal, 16 rue sicard",sans
17,centre commercial europe,sans
17,"place fernand lafargue, 2 rue bouquière",sans
16,rue denise,sans
16,rue monneron,sans
16,loge n° 144,sans
16,rue arago,sans
16,40 place gambetta,sans
16,chemin tournemire - bat h3,sans
16,jardins de gambetta,sans
16,rue calvé,sans
15,"rue laporte, 175 bd president wilson",sans
15,rue premeynard,sans
15,place dauphine,sans
15,rue des argentiers/1 rue de la tour de gassies,sans
15,square emile combes,sans
15,rue blanqui - ilot b3-4,sans
15,rue de la tour gassies,sans
15,rue de la verrerie,avec
15,place menard,sans
15,boulevard pierre 1er et cite chaigneau,sans
15,rue d'ormilly,sans
15,cours g clémenceau,sans
15,loge n° 110,sans
15,rue d ' ornano,sans
15,place dormoy,sans
15,rue pierre,sans
15,rue mathieu,sans
15,rue achard et 5 cité dutrey,sans
15,207 avenue louis barthou,sans
15,rue du professeur demons,sans
15,rue commandant arnoult,sans
15,rue erik satie bat 6 apt 171,sans
15,avenue de mirande,sans
15,cours  edouard vaillant,sans
15,residence du lac,sans
15,rue de belgique,sans
15,angle cours du medoc et avenue emile counord,sans
15,avenue laroque,sans
15,44 cours du maréchal juin,sans
15,rue porte des portanets,sans
15,rue cabirol,sans
15,rue de landiras,sans
15,avenue mal de lattre de tassigny,sans
14,rue de cauderan,avec
14,rue jean croix treyeran,sans
14,rue frantz schrader,sans
14,rue d'enghien,sans
14,rue toulouse lautrec,avec
14,angle 71 rue des vivants - 44 rue degain,sans
14,niveau 1,sans
14,rue du colonel grandier vazeille,sans
14,cours de tournon,sans
14,rue paul baudenon,sans
14,quai des salinières,sans
14,"et 5 ter, place jean cayrol",sans
14,261 rue d'ornano,sans
13,rue montméjean,sans
13,rue jules michelet,sans
13,43 avenue du general leclerc,sans
13,loge n° 113,sans
13,rue maréchal joffre,sans
13,impasse fontan et 127 cours de l'yser,sans
13,rue blanqui bassin a flot,sans
13,rue alfred grimal,sans
13,cours lucien faure,sans
13,cours de gourgues,sans
13,boulevard jules simon,sans
13,rue du manège,sans
13,rue laroche,avec
13,et 44 quai de bacalan,sans
13,rue paul mamert,sans
12,rue claire,sans
12,rue clérembault,sans
12,"rue chateau jouguet, res ch jouguet,app 55",sans
12,loge n° 143,sans
12,avenue georges clémenceau,sans
12,rue canteloup,sans
12,rue marceau,sans
12,rue bougainville,sans
12,boulevard albert 1,sans
12,rue montmejan,avec
12,rue sainte philomene,sans
12,rue jac belaubre,sans
12,boulevard du president wilson,sans
12,rue d' ornano,sans
12,rue  condillac,sans
12,rue leberthon,sans
12,"22 rue vauban,18 cours xavier arnozan",sans
12,rue du velodrome,sans
12,avenue du marechal gallieni,sans
12,rue de la dauphine,sans
12,place nansouty/angle cours de la somme,sans
12,"rue de tivoli, 2 rue de riviere",sans
12,rue de la croix de séguey,sans
12,rue andre lafon,sans
12,cité dutrey,sans
12,rue de l'abbé-de-l'epée,sans
12,57 cours portal,sans
12,cours de verdun et 10 cours de gourgue,sans
12,rue pierre trebod et,sans
12,rue duret,sans
12,"76 bd president wilson, 2 avenue  republique",sans
11,zac bastides ilot a,sans
11,avenue maréchal de lattre de tassigny,sans
11,hangar 17 - lot d,sans
11,rue de lafaurie de monbadon,sans
11,118 avenue thiers,sans
11,place des cedres,avec
11,ilot 16 a  place  ravezies,sans
11,rue jacques thibaud,sans
11,rue franz schrader,sans
11,square rougerie,sans
11,rue laboye,sans
11,"place de moscou / 146, rue pasteur",sans
11,rue des gants,avec
11,rue caména d'almeida,sans
11,rue louis barthou,sans
11,bd president wilson ex 84 rue j.soula,sans
11,"a 52 rue de marseille,67-85 rue chevalier",sans
11,rue brulatour,sans
10,de  queyries lotissement queyries sud,sans
10,rue servandoni,sans
10,allees de chartres,sans
10,rue terrasson,sans
10,rue marius faget,sans
10,"ilot 1, boulevard georges pompidou",sans
10,jardin public - cours de verdun,sans
10,avenue alienor d aquitaine,sans
10,-54 cours d'albret,sans
10,rue chabrely,sans
10,paul louis lande,sans
10,avenue de strasbourg,sans
10,rue domremy,sans
10,boulevard wilson,sans
10,loge n° 28,sans
10,5 rue des argentiers,sans
10,rue georges mandel,avec
10,rue de croix de seguey,sans
10,rue scaliger et rue de brach,sans
10,rue jean jacques bel,sans
10,place du prado,sans
10,rue du lavoir,sans
10,rue edouard larroque,sans
10,rue de saget et de tauzia,sans
10,"boulevard godard, 283 rue mandron",sans
10,rue de cauderes,sans
10,angle rue villedieu et 2 rue saint genes,sans
10,rue puysegur,sans
10,"rue montmejan, 1 rue calvimont",sans
10,rue de la seiglière et quai de paludate,sans
10,5 rue vauban,sans
10,rue jules ferry 40 rue oscar balaresque,sans
10,rue pierre charron,sans
10,rue père louis jabrun,sans
10,rue jean dollfus,sans
10,rue du professeurlannelongue,sans
10,zone d'entrepots alfred daney,sans
10,rue du xi novembre,sans
10,rue perinot,sans
10,"rue de marseille,85 rue chevalier",sans
10,-56 cours d'albret,sans
10,32 avenue charles de gaulle,sans
10,avenus louis barthou,sans
9,boulevard georges v,sans
9,ilôt 4 - boulevard georges pompidou,sans
9,boulevard maréchal leclerc - immeuble le plaza bât a,sans
9,rue du docteur schinazi,sans
9,rue nancel penard,sans
9,allée davezac,sans
9,cours maréchal galliéni,sans
9,loge n° 150,sans
9,105 rue fieffé,sans
8,a 33 rue claude boucher,sans
8,place nansouty,sans
8,bdl franklin roosevelt,sans
8,rue louis-mie,sans
8,impasse noël,sans
8,211 rue mandron,sans
8,rue samuel kirsz,sans
8,"11, 13 rue du temps passe",sans
8,rue regnier,sans
8,avenue du président frankilin roosevelt,sans
8,rue de capeyron,sans
8,rue fenelon,sans
8,rue fragonard,sans
8,rue tillet,sans
8,"résidence vanillier, 9 rue henri expert",sans
8,rue des bleuets,sans
8,rue du general larminat,sans
8,rue emile counord,sans
7,rue de naujac,sans
7,rue de la porte de la monnaie,sans
7,rue maurice,sans
7,loge n° 153,sans
7,rue du colonel grandier-vazeille,sans
7,et 128 cours de verdun,sans
7,angle 1rue sainte marieet rue de pineau,sans
7,rue lacroix/78 rue goya,sans
7,rue de cauderan,sans
7,passage galerie bordelaise,sans
7,rue du commandant marchand,sans
7,rue gouvea,sans
6,rue lagraveyre,sans
6,rue de colmar,sans
6,rue portes de caudéran,sans
6,ave des 40 journaux,sans
6,rue roullet,sans
6,"rue buffon, 43 rue condillac",sans
6,rue du commandant marchand/28 rue de cestas,sans
6,rue gerbier,sans
6,résidence les fontaines 160 rue pasteur,sans
6,alles orleans,sans
6,rue racine,sans
6,rue du parc,sans
6,et 104bis rue lucien faure,sans
6,rue gaston lespiault,sans
6,rue cheminade,sans
6,rue de saint genes - 10 rue cadroin,sans
6,et 4 quai de la douane,sans
5,rue honoré tessier,sans
5,voie nouvelle entre la rue des queyries et le,sans
5,rue des orangers,sans
5,rue honore picon,sans
5,rue des cheverus,sans
5,rue de vincennes,sans
5,cours de la somme / rue de marmande,sans
5,"rue de soissons, rue chevalier",sans
5,rue porte dijeaux - 2  rue de ruat,sans
